,Reference,Module,Distance
49,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_2_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_4_fails_to_check_for_negative.cpp,0.010728677102784134
50,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_2_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_5_null_carries_information.cpp,0.012249625280761012
51,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_2_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_6_compiled_regex.cpp,0.008072741751856682
52,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_2_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_7_unvalidated_multithreading.cpp,0.01388775152527899
53,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_2_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_8_unvalidated_does_something.cpp,0.010191703074605485
54,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_4_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_10_validated_multithreading.cpp,0.014205981829125802
55,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_4_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_1_secure_validator_SQL.cpp,0.011533789185842913
56,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_4_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_2_zip_code_validation.cpp,0.008898486803318728
57,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_4_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_3_free_text_letters_only_py.cpp,0.010218979395115069
58,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_4_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_4_int_values.cpp,0.01457787465419802
59,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_4_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_5_int_enumeration.cpp,0.013975822695955098
60,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_4_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_6_compiled_regex.cpp,0.01219746467051519
61,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_4_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_7_user_input_validation.cpp,0.007534278717002518
62,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_4_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_8_user_bank_account_validation.cpp,0.013474220824385874
63,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_4_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_S_9_unvalidated_does_something_with_logging.cpp,0.02049429823356108
64,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_4_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_1_flag_no_validation.cpp,0.00885846632787246
65,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_4_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_2_shell_escape_bash.cpp,0.01037457041009171
66,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_4_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_3_arg0_bash.cpp,0.007756367174617584
67,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_4_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_4_fails_to_check_for_negative.cpp,0.017392668136800404
68,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_4_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_5_null_carries_information.cpp,0.01707056854204625
69,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j/SCE_4_input_validation.cpp,/mnt/c/users/miros/Documents/Code/cybersecurity_code_database/vul4j_me_cpp/ME_V_6_compiled_regex.cpp,0.012121412748801186
